timestamp,target_x,target_y,target_yaw,robot_x,robot_y,robot_yaw,error_distance,error_yaw
1746362423.8316207,1.25,0.275,0.4363323129986119,0.21718113373115835,1.6434577270259687,0.3209348707481144,1.7144653280769302,6.6117864075581565
1746362424.1020133,1.25,0.275,0.4363323129986119,0.26797879145764275,1.6603338445715334,0.32093743705642575,1.6980917274818625,6.611639368922987
1746362424.3179529,1.25,0.275,0.4363323129986119,0.30954046845925076,1.6741418338591352,0.32094024264202115,1.685841630082894,6.611478620709307
1746362424.498255,1.25,0.275,0.4363323129986119,0.35110205797456967,1.6879500603604132,0.3209428813360925,1.6746478385768302,6.611327434675593
1746362424.7229717,1.25,0.275,0.4363323129986119,0.39728147603339803,1.7032928518288337,0.32094558258084216,1.6634750829817448,6.611172664752005
1746362424.8719997,1.25,0.275,0.4363323129986119,0.4342248883310081,1.7155673667786904,0.32094831806750346,1.655513023520578,6.611015932911399
1746362425.0454543,1.25,0.275,0.4363323129986119,0.46655025876993805,1.726307811267065,0.3209504620180828,1.6492688865307104,6.610893093591717
1746362425.2360878,1.25,0.275,0.4363323129986119,0.5124317099979715,1.7422679108588892,0.30261567710213094,1.6422186531192264,7.661398887555883
1746362425.4552033,1.25,0.275,0.4363323129986119,0.5508130146619841,1.7746526415269777,-0.35897388454315665,1.6546360583841102,45.56768853974106
1746362425.776937,1.25,0.275,0.4363323129986119,0.5878778072837141,1.7799836671534912,-1.0572308835159117,1.6441963497363061,85.57486759635059
1746362426.0317066,1.25,0.275,0.4363323129986119,0.6241927264502861,1.7398006731451787,-1.528720395936257,1.5928828443028369,112.58922674271737
1746362426.301041,1.25,0.275,0.4363323129986119,0.6210691416859206,1.7121801934416616,-1.400744992832774,1.5687705163473387,105.25677626340239
1746362426.5342638,1.25,0.275,0.4363323129986119,0.6270628939334916,1.6732724233829466,-1.3581458617536808,1.5307568089372439,102.81602584164577
1746362426.7909296,1.25,0.275,0.4363323129986119,0.6267949839573389,1.6455330969953792,-1.1870181120227992,1.5055714735543042,93.01112802449525
1746362426.976044,1.25,0.275,0.4363323129986119,0.6330062956433559,1.6178129911570405,-1.0448735103235447,1.477778048434829,84.86684226655986
1746362427.2408168,1.25,0.275,0.4363323129986119,0.6579675602391133,1.576222088210188,-1.0466224550411636,1.429573829004753,84.9670494174811
1746362427.6112425,1.25,0.275,0.4363323129986119,0.687271578793937,1.5257859751313132,-1.0471978379235165,1.3715425008428497,85.00001642824401
1746362427.8879728,1.25,0.275,0.4363323129986119,0.7188808795109295,1.471044436223561,-1.0474758593447104,1.3086671897661448,85.01594588229266
1746362428.1754997,1.25,0.275,0.4363323129986119,0.7358953053253346,1.4415623029148705,-1.0476174244635472,1.274822043921651,85.02405696612827
1746362428.3659837,1.25,0.275,0.4363323129986119,0.7601956116195502,1.3994391588018504,-1.04781301971234,1.226487570554125,85.0352637483769
1746362428.5957747,1.25,0.275,0.4363323129986119,0.7820600246898778,1.3615226516832266,-1.0479823712319767,1.183004350420567,85.04496687570621
1746362428.8560557,1.25,0.275,0.4363323129986119,0.8063475316159388,1.3193870420807274,-1.0481806582148616,1.1347122130167637,85.0563278829579
1746362429.1278672,1.25,0.275,0.4363323129986119,0.8354841820689544,1.2688159574447657,-1.0483860219876369,1.0767978085912415,85.06809436040281
1746362429.3129601,1.25,0.275,0.4363323129986119,0.8597580318534176,1.2266664398750253,-1.0485326243860638,1.0285707591057232,85.07649405909916
1746362429.4949546,1.25,0.275,0.4363323129986119,0.8816003420232841,1.188727183557159,-1.0486916116385752,0.9851982917000309,85.08560335766445
1746362429.6864462,1.25,0.275,0.4363323129986119,0.9010115806484773,1.154999335410529,-1.0487977622907252,0.9466740448350989,85.0916853420252
1746362429.9174085,1.25,0.275,0.4363323129986119,0.9275950985380641,1.108750506852382,-1.0661131708799372,0.8939154479945429,86.08378517473163
1746362430.286019,1.25,0.275,0.4363323129986119,0.955640592794546,1.0679994446949517,-1.2815639076005536,0.8458697180398693,98.42820308180721
1746362430.5101244,1.25,0.275,0.4363323129986119,0.967141026948241,1.0410973808486033,-1.3960470035062016,0.8166482691948754,104.98760130279229
1746362430.7048943,1.25,0.275,0.4363323129986119,0.9698537142618908,1.010692977284418,-1.322567845490544,0.7872268403951109,100.77755566632023
1746362430.8990226,1.25,0.275,0.4363323129986119,0.9731811910958607,0.9726767723903146,-1.1099553460247735,0.7505874577263286,88.59575677520411
